Order_ID,Customer_ID,Customer_Name,Gender,Age,City,Restaurant_ID,Restaurant_Name,Cuisine,Restaurant_Rating,Delivery_Partner,Vehicle_Type,Payment_Mode,Order_Date,Order_Time,Delivery_Time_Minutes,Distance_km,Order_Value,Discount,Delivery_Fee,Final_Amount,Order_Status,Customer_Rating,Weather,Festival
976,1133,Customer_49,Male,33,Hyderabad,1,Spice Hub,North Indian,4.1,Partner_45,Cycle,Wallet,19-06-2025,21:25:00,47,9.3,524,0,60,584,Delivered,5,Rainy,Yes
977,1149,Customer_261,Male,22,Delhi,1,Spice Hub,North Indian,5,Partner_26,Scooter,Debit Card,18-05-2025,17:11:00,49,2.9,1110,0,66,1176,Delivered,4,Rainy,Yes
978,1089,Customer_32,Male,34,Pune,4,Biryani House,Biryani,4.3,Partner_27,Scooter,Debit Card,03-01-2025,18:24:00,45,10.3,1238,50,48,1236,Delivered,2,Sunny,No
979,1044,Customer_81,Female,55,Pune,1,Spice Hub,North Indian,3.9,Partner_11,Cycle,Net Banking,24-01-2025,22:07:00,42,8.8,813,150,45,708,Delivered,4,Cloudy,No
980,1182,Customer_118,Male,34,Pune,6,Tandoori Treat,Chinese,4.9,Partner_6,Cycle,Cash,12-01-2025,20:05:00,22,6,1177,0,37,1214,Delivered,5,Cloudy,Yes
981,1194,Customer_182,Male,47,Mumbai,4,Biryani House,Biryani,4.4,Partner_43,Cycle,Net Banking,27-02-2025,11:22:00,40,3.5,781,150,55,686,Delivered,5,Rainy,No
982,1220,Customer_14,Female,46,Pune,4,Biryani House,Biryani,4.3,Partner_10,Bike,Cash,09-03-2025,20:52:00,15,3.1,985,150,35,870,Delivered,4,Sunny,Yes
983,1065,Customer_1,Male,35,Bengaluru,5,Green Bowl,Healthy,4.3,Partner_35,Cycle,Wallet,19-05-2025,18:39:00,29,9.6,697,100,37,634,Delivered,2,Rainy,No
984,1218,Customer_12,Male,23,Hyderabad,2,Pizza Point,Italian,3.9,Partner_14,Bike,Wallet,28-05-2025,02:19:00,30,6,1279,100,58,1237,Delivered,5,Cloudy,Yes
985,1209,Customer_1,Female,29,Mumbai,6,Tandoori Treat,Chinese,5,Partner_3,Scooter,Debit Card,24-02-2025,16:13:00,50,8.2,1034,0,34,1068,Delivered,1,Sunny,No
986,1050,Customer_220,Female,59,Bengaluru,3,Burger Town,Fast Food,3.5,Partner_13,Cycle,Debit Card,01-02-2025,21:02:00,32,1.4,1214,20,36,1230,Delivered,4,Sunny,No
987,1276,Customer_294,Male,52,Chandigarh,4,Biryani House,Biryani,4.3,Partner_47,Bike,Cash,29-06-2025,08:49:00,44,12.7,333,150,28,211,Delivered,3,Sunny,No
988,1095,Customer_202,Female,34,Bengaluru,4,Biryani House,Biryani,4.3,Partner_40,Cycle,Wallet,27-02-2025,11:08:00,54,12.3,1258,0,70,1328,Delivered,5,Rainy,No
989,1168,Customer_175,Female,38,Bengaluru,5,Green Bowl,Healthy,4.7,Partner_4,Bike,UPI,26-06-2025,03:04:00,54,2.9,980,150,39,869,Delivered,2,Sunny,No
990,1243,Customer_41,Female,21,Bengaluru,2,Pizza Point,Italian,3.8,Partner_39,Cycle,Wallet,30-01-2025,02:24:00,40,3.9,981,0,42,1023,Delivered,4,Cloudy,Yes
991,1029,Customer_195,Female,18,Delhi,5,Green Bowl,Healthy,3.6,Partner_39,Cycle,Net Banking,06-04-2025,20:27:00,51,5.2,1386,50,40,1376,Delivered,5,Cloudy,No
992,1286,Customer_223,Female,49,Mumbai,1,Spice Hub,North Indian,4.1,Partner_21,Scooter,Debit Card,24-06-2025,09:21:00,25,1.2,800,100,44,744,Delivered,3,Rainy,No
993,1231,Customer_158,Female,32,Bengaluru,4,Biryani House,Biryani,3.8,Partner_33,Cycle,UPI,08-01-2025,19:29:00,42,2.8,1107,50,54,1111,Delivered,3,Rainy,No
994,1149,Customer_28,Male,43,Hyderabad,2,Pizza Point,Italian,4.4,Partner_39,Cycle,Debit Card,18-04-2025,11:29:00,29,14,1497,20,69,1546,Delivered,4,Sunny,Yes
995,1245,Customer_243,Female,43,Delhi,2,Pizza Point,Italian,3.7,Partner_21,Cycle,UPI,26-04-2025,14:36:00,39,1.4,511,50,31,492,Delivered,3,Cloudy,Yes
996,1199,Customer_31,Male,52,Delhi,3,Burger Town,Fast Food,3.5,Partner_31,Cycle,Wallet,13-05-2025,21:49:00,40,7.7,1230,50,54,1234,Delivered,5,Sunny,Yes
997,1007,Customer_140,Female,26,Delhi,2,Pizza Point,Italian,5,Partner_27,Scooter,Credit Card,02-04-2025,15:09:00,55,12.4,1383,150,76,1309,Delivered,1,Sunny,Yes
998,1117,Customer_221,Female,55,Mumbai,5,Green Bowl,Healthy,4.6,Partner_49,Cycle,UPI,03-05-2025,11:40:00,44,8.8,714,20,67,761,Cancelled,2,Rainy,No
999,1120,Customer_258,Female,34,Pune,2,Pizza Point,Italian,4,Partner_49,Scooter,UPI,21-06-2025,19:01:00,17,10.5,834,20,27,841,Delivered,3,Cloudy,No
1000,1040,Customer_58,Male,30,Bengaluru,6,Tandoori Treat,Chinese,3.7,Partner_46,Scooter,Debit Card,07-02-2025,06:43:00,49,9.6,1156,50,67,1173,Delivered,4,Cloudy,Yes
